Model,Epoch,Train Loss,Validation Loss,Train MSE,Validation MSE,Train MAE,Validation MAE
Complex LSTM,22,1588.804443359375,1531.2510986328125,1588.804443359375,1531.2510986328125,30.879596710205078,29.971006393432617
Complex LSTM,23,1513.8189697265625,1458.281005859375,1513.8189697265625,1458.281005859375,30.044261932373047,29.091176986694336
Complex LSTM,24,1442.0107421875,1387.4554443359375,1442.0107421875,1387.4554443359375,29.20810890197754,28.26381492614746
Complex LSTM,25,1370.666015625,1319.4776611328125,1370.666015625,1319.4776611328125,28.35605239868164,27.474634170532227
Complex LSTM,26,1298.08349609375,1253.4993896484375,1298.08349609375,1253.4993896484375,27.489707946777344,26.641359329223633
Complex LSTM,27,1236.5733642578125,1190.858642578125,1236.5733642578125,1190.858642578125,26.719430923461914,25.93231773376465
Complex LSTM,28,1175.6112060546875,1130.1531982421875,1175.6112060546875,1130.1531982421875,25.990478515625,25.11736488342285
Complex LSTM,29,1115.277587890625,1071.617919921875,1115.277587890625,1071.617919921875,25.21234703063965,24.410125732421875
Complex LSTM,30,1054.706298828125,1017.4354858398438,1054.706298828125,1017.4354858398438,24.41847038269043,23.662002563476562
Complex LSTM,31,999.4906005859375,965.8160400390625,999.4906005859375,965.8160400390625,23.705318450927734,23.230966567993164
Complex LSTM,32,949.1053466796875,913.02978515625,949.1053466796875,913.02978515625,23.04737663269043,22.37247085571289
Complex LSTM,33,899.4505004882812,864.1121826171875,899.4505004882812,864.1121826171875,22.337238311767578,21.725282669067383
Complex LSTM,34,849.6019287109375,817.4271240234375,849.6019287109375,817.4271240234375,21.64081573486328,20.963300704956055
Complex LSTM,35,806.9049682617188,775.1377563476562,806.9049682617188,775.1377563476562,21.02146339416504,20.464540481567383
Complex LSTM,36,763.5106811523438,733.591796875,763.5106811523438,733.591796875,20.457815170288086,19.866809844970703
Complex LSTM,37,721.58740234375,692.8993530273438,721.58740234375,692.8993530273438,19.81126594543457,19.24477195739746
Complex LSTM,38,681.6057739257812,656.0422973632812,681.6057739257812,656.0422973632812,19.20017433166504,18.743438720703125
Complex LSTM,39,645.4337158203125,621.1282958984375,645.4337158203125,621.1282958984375,18.658065795898438,18.196575164794922
Complex LSTM,40,610.0929565429688,587.9581298828125,610.0929565429688,587.9581298828125,18.11422348022461,17.627717971801758
Complex LSTM,41,579.82275390625,556.887451171875,579.82275390625,556.887451171875,17.654409408569336,17.108308792114258
Complex LSTM,42,547.2720947265625,527.90625,547.2720947265625,527.90625,17.129793167114258,16.714401245117188
Complex LSTM,43,518.881103515625,498.8943176269531,518.881103515625,498.8943176269531,16.695777893066406,16.148672103881836
Complex LSTM,44,493.42864990234375,475.1043395996094,493.42864990234375,475.1043395996094,16.255512237548828,15.777901649475098
Complex LSTM,45,469.1436462402344,450.3698425292969,469.1436462402344,450.3698425292969,15.869449615478516,15.389875411987305
Complex LSTM,46,446.43035888671875,431.3016052246094,446.43035888671875,431.3016052246094,15.509313583374023,15.041360855102539
Complex LSTM,47,424.67645263671875,404.88922119140625,424.67645263671875,404.88922119140625,15.189343452453613,14.637812614440918
Complex LSTM,48,404.2617492675781,388.07830810546875,404.2617492675781,388.07830810546875,14.82596206665039,14.446051597595215
Complex LSTM,49,382.7986145019531,370.06817626953125,382.7986145019531,370.06817626953125,14.439116477966309,14.068445205688477
Complex LSTM,50,369.46173095703125,361.4134521484375,369.46173095703125,361.4134521484375,14.257046699523926,14.233673095703125
Complex LSTM,51,351.216796875,335.11260986328125,351.216796875,335.11260986328125,14.006803512573242,13.52673053741455
Complex LSTM,52,336.58935546875,318.2498779296875,336.58935546875,318.2498779296875,13.732839584350586,13.237458229064941
Complex LSTM,53,321.2333068847656,305.8486633300781,321.2333068847656,305.8486633300781,13.485095024108887,13.03858757019043
Complex LSTM,54,307.64581298828125,297.95111083984375,307.64581298828125,297.95111083984375,13.238923072814941,13.153656005859375
Complex LSTM,55,296.1163330078125,284.4803771972656,296.1163330078125,284.4803771972656,13.066064834594727,12.826369285583496
Complex LSTM,56,286.0897216796875,271.74761962890625,286.0897216796875,271.74761962890625,12.942079544067383,12.540212631225586
Complex LSTM,57,274.6871643066406,264.00067138671875,274.6871643066406,264.00067138671875,12.714791297912598,12.470667839050293
Complex LSTM,58,266.7071838378906,252.7244110107422,266.7071838378906,252.7244110107422,12.570124626159668,12.169483184814453
Complex LSTM,59,255.51242065429688,243.551513671875,255.51242065429688,243.551513671875,12.317577362060547,12.006619453430176
Complex LSTM,60,250.47634887695312,239.94033813476562,250.47634887695312,239.94033813476562,12.236998558044434,11.923603057861328
Complex LSTM,61,241.0894012451172,227.3516387939453,241.0894012451172,227.3516387939453,12.014409065246582,11.63524341583252
Complex LSTM,62,232.98037719726562,225.29251098632812,232.98037719726562,225.29251098632812,11.826150894165039,11.66195011138916
Complex LSTM,63,228.7756805419922,217.87428283691406,228.7756805419922,217.87428283691406,11.786070823669434,11.511713981628418
Complex LSTM,64,218.69544982910156,207.25682067871094,218.69544982910156,207.25682067871094,11.528605461120605,11.18380069732666
Complex LSTM,65,213.42770385742188,203.22853088378906,213.42770385742188,203.22853088378906,11.406219482421875,11.177984237670898
Complex LSTM,66,208.57386779785156,195.57362365722656,208.57386779785156,195.57362365722656,11.279985427856445,10.932044982910156
Complex LSTM,67,202.83680725097656,191.7316436767578,202.83680725097656,191.7316436767578,11.144942283630371,10.767655372619629
Complex LSTM,68,197.54122924804688,187.665283203125,197.54122924804688,187.665283203125,11.008591651916504,10.704407691955566
Complex LSTM,69,191.9104461669922,182.5873260498047,191.9104461669922,182.5873260498047,10.819336891174316,10.524839401245117
Complex LSTM,70,189.09825134277344,181.03407287597656,189.09825134277344,181.03407287597656,10.742701530456543,10.475061416625977
Complex LSTM,71,184.32980346679688,177.3701629638672,184.32980346679688,177.3701629638672,10.597867965698242,10.3718900680542
Complex LSTM,72,182.52853393554688,175.205322265625,182.52853393554688,175.205322265625,10.549433708190918,10.368459701538086
Complex LSTM,73,177.4578399658203,171.63650512695312,177.4578399658203,171.63650512695312,10.402876853942871,10.249857902526855
Complex LSTM,74,176.96937561035156,169.53564453125,176.96937561035156,169.53564453125,10.369030952453613,10.2025146484375
Complex LSTM,75,172.9676971435547,164.80709838867188,172.9676971435547,164.80709838867188,10.236213684082031,9.980446815490723
Complex LSTM,76,169.9530487060547,164.71559143066406,169.9530487060547,164.71559143066406,10.123621940612793,10.013078689575195
Complex LSTM,77,167.53289794921875,165.96847534179688,167.53289794921875,165.96847534179688,10.03993034362793,10.001646995544434
Complex LSTM,78,167.31878662109375,161.0648193359375,167.31878662109375,161.0648193359375,10.03230094909668,9.809593200683594
Complex LSTM,79,165.5821990966797,158.69137573242188,165.5821990966797,158.69137573242188,9.957120895385742,9.706727981567383
Complex LSTM,80,162.76983642578125,164.2222442626953,162.76983642578125,164.2222442626953,9.86793327331543,9.738994598388672
Complex LSTM,81,161.98513793945312,157.899658203125,161.98513793945312,157.899658203125,9.825697898864746,9.683847427368164
Complex LSTM,82,160.43089294433594,155.52513122558594,160.43089294433594,155.52513122558594,9.769049644470215,9.513740539550781
Complex LSTM,83,158.30323791503906,159.8852996826172,158.30323791503906,159.8852996826172,9.685709953308105,9.776841163635254
Complex LSTM,84,158.5895233154297,154.43699645996094,158.5895233154297,154.43699645996094,9.690690040588379,9.575312614440918
Complex LSTM,85,156.7789306640625,151.98056030273438,156.7789306640625,151.98056030273438,9.628849029541016,9.430862426757812
Complex LSTM,86,155.474609375,150.5556182861328,155.474609375,150.5556182861328,9.573325157165527,9.319950103759766
Complex LSTM,87,155.9201202392578,154.72093200683594,155.9201202392578,154.72093200683594,9.574616432189941,9.55055046081543
Complex LSTM,88,153.91070556640625,150.84890747070312,153.91070556640625,150.84890747070312,9.502033233642578,9.391398429870605
Complex LSTM,89,153.00845336914062,150.91476440429688,153.00845336914062,150.91476440429688,9.466546058654785,9.407750129699707
Complex LSTM,90,151.8681182861328,150.75762939453125,151.8681182861328,150.75762939453125,9.404600143432617,9.419425964355469
Complex LSTM,91,151.88954162597656,147.23301696777344,151.88954162597656,147.23301696777344,9.423299789428711,9.214001655578613
Complex LSTM,92,149.76046752929688,145.17616271972656,149.76046752929688,145.17616271972656,9.34049129486084,9.05964183807373
Complex LSTM,93,148.35006713867188,145.10983276367188,148.35006713867188,145.10983276367188,9.302163124084473,9.100640296936035
Complex LSTM,94,147.33932495117188,142.31039428710938,147.33932495117188,142.31039428710938,9.258548736572266,8.996760368347168
Complex LSTM,95,145.53761291503906,140.81178283691406,145.53761291503906,140.81178283691406,9.185687065124512,8.966047286987305
Complex LSTM,96,144.330322265625,139.64259338378906,144.330322265625,139.64259338378906,9.138830184936523,8.929003715515137
Complex LSTM,97,142.8463592529297,138.76100158691406,142.8463592529297,138.76100158691406,9.069765090942383,8.858369827270508
Complex LSTM,98,141.90829467773438,138.04273986816406,141.90829467773438,138.04273986816406,9.04289722442627,8.742304801940918
Complex LSTM,99,140.16867065429688,135.93392944335938,140.16867065429688,135.93392944335938,8.973245620727539,8.670764923095703
Complex LSTM,100,137.71710205078125,136.36141967773438,137.71710205078125,136.36141967773438,8.885990142822266,8.794402122497559
Complex LSTM,101,137.61965942382812,132.81983947753906,137.61965942382812,132.81983947753906,8.865843772888184,8.682158470153809
Complex LSTM,102,135.65921020507812,137.4390411376953,135.65921020507812,137.4390411376953,8.812113761901855,8.836731910705566
Complex LSTM,103,134.6480712890625,128.27606201171875,134.6480712890625,128.27606201171875,8.775609970092773,8.421942710876465
Complex LSTM,104,131.71217346191406,128.53318786621094,131.71217346191406,128.53318786621094,8.659886360168457,8.441909790039062
Complex LSTM,105,129.4002685546875,124.59319305419922,129.4002685546875,124.59319305419922,8.584493637084961,8.294715881347656
Complex LSTM,106,129.25045776367188,124.70562744140625,129.25045776367188,124.70562744140625,8.557887077331543,8.302373886108398
Complex LSTM,107,126.34425354003906,121.36132049560547,126.34425354003906,121.36132049560547,8.456636428833008,8.127824783325195
Complex LSTM,108,125.02656555175781,126.38713073730469,125.02656555175781,126.38713073730469,8.405366897583008,8.438587188720703
Complex LSTM,109,124.22278594970703,119.70706939697266,124.22278594970703,119.70706939697266,8.378323554992676,8.047767639160156
Complex LSTM,110,123.09099578857422,117.44344329833984,123.09099578857422,117.44344329833984,8.339726448059082,7.959560394287109
Complex LSTM,111,120.30702209472656,116.39724731445312,120.30702209472656,116.39724731445312,8.227569580078125,7.946552753448486
Complex LSTM,112,118.95625305175781,116.4955825805664,118.95625305175781,116.4955825805664,8.169062614440918,7.986207485198975
Complex LSTM,113,117.5083236694336,117.45372009277344,117.5083236694336,117.45372009277344,8.109907150268555,8.002045631408691
Complex LSTM,114,116.51220703125,116.17290496826172,116.51220703125,116.17290496826172,8.082540512084961,8.015119552612305
Complex LSTM,115,115.3014144897461,110.65048217773438,115.3014144897461,110.65048217773438,8.05706787109375,7.778820037841797
Complex LSTM,116,113.4661636352539,107.95882415771484,113.4661636352539,107.95882415771484,7.964178562164307,7.637577056884766
Complex LSTM,117,110.32701110839844,106.8926773071289,110.32701110839844,106.8926773071289,7.854825496673584,7.57759952545166
Complex LSTM,118,110.6069107055664,105.81912231445312,110.6069107055664,105.81912231445312,7.872841835021973,7.514623165130615
Complex LSTM,119,109.12733459472656,105.86505889892578,109.12733459472656,105.86505889892578,7.814298629760742,7.502806186676025
Complex LSTM,120,107.40142059326172,104.89249420166016,107.40142059326172,104.89249420166016,7.7442145347595215,7.540427207946777
Complex LSTM,121,107.67842102050781,108.5665283203125,107.67842102050781,108.5665283203125,7.737780570983887,7.655479431152344
Complex LSTM,122,105.20613098144531,100.77769470214844,105.20613098144531,100.77769470214844,7.642792701721191,7.3140645027160645
Complex LSTM,123,103.6018295288086,102.71772766113281,103.6018295288086,102.71772766113281,7.573508262634277,7.428239345550537
Complex LSTM,124,102.76302337646484,98.50774383544922,102.76302337646484,98.50774383544922,7.545563697814941,7.305784702301025
Complex LSTM,125,101.21058654785156,97.13330078125,101.21058654785156,97.13330078125,7.518947601318359,7.197454929351807
Complex LSTM,126,100.0508041381836,97.63963317871094,100.0508041381836,97.63963317871094,7.4431281089782715,7.2134881019592285
Complex LSTM,127,99.05918884277344,94.31771850585938,99.05918884277344,94.31771850585938,7.377293586730957,7.061775207519531
Complex LSTM,128,99.91964721679688,92.79890441894531,99.91964721679688,92.79890441894531,7.451018810272217,7.0039286613464355
Complex LSTM,129,95.9405746459961,91.33454132080078,95.9405746459961,91.33454132080078,7.2797722816467285,6.920664310455322
Complex LSTM,130,96.04145812988281,90.91246795654297,96.04145812988281,90.91246795654297,7.292305946350098,6.966660499572754
Complex LSTM,131,94.28997802734375,89.16822814941406,94.28997802734375,89.16822814941406,7.215677738189697,6.9029011726379395
Complex LSTM,132,92.38330841064453,87.9876937866211,92.38330841064453,87.9876937866211,7.142228603363037,6.795090675354004
Complex LSTM,133,92.80152130126953,93.29379272460938,92.80152130126953,93.29379272460938,7.153921604156494,6.935213088989258
